time;wx (rad/s);wy (rad/s);wz (rad/s)
1,749990;0,01;-0,06;-0,00
1,750727;0,01;-0,06;-0,00
1,753142;0,01;-0,05;-0,01
1,756739;0,01;-0,05;-0,01
1,757687;0,00;-0,05;-0,01
1,760152;0,00;-0,05;-0,01
1,763662;0,00;-0,04;-0,01
1,766670;0,01;-0,04;-0,01
1,767584;0,00;-0,04;-0,01
1,770317;0,00;-0,04;-0,02
1,775672;0,00;-0,03;-0,02
1,776555;0,00;-0,03;-0,02
1,776949;-0,00;-0,02;-0,02
1,779205;-0,00;-0,02;-0,02
1,789974;-0,00;-0,02;-0,02
1,790652;-0,00;-0,02;-0,02
1,790919;-0,00;-0,01;-0,02
1,791136;-0,00;-0,02;-0,02
1,791411;-0,00;-0,01;-0,02
1,792426;-0,00;-0,01;-0,02
1,795056;-0,00;-0,02;-0,02
1,797666;0,00;-0,02;-0,02
1,800110;0,00;-0,01;-0,03
1,801974;0,00;-0,02;-0,03
1,804924;0,01;-0,02;-0,03
1,806799;0,01;-0,02;-0,03
1,809556;0,01;-0,02;-0,03
1,811191;0,01;-0,02;-0,04
1,813854;0,02;-0,03;-0,04
1,815788;0,02;-0,03;-0,04
1,818310;0,03;-0,04;-0,04
1,820597;0,03;-0,04;-0,05
1,823306;0,03;-0,04;-0,05
1,825439;0,04;-0,05;-0,05
1,828147;0,04;-0,05;-0,06
1,831499;0,05;-0,05;-0,06
1,832339;0,05;-0,06;-0,06
1,834335;0,05;-0,06;-0,07
1,838348;0,05;-0,06;-0,07
1,840431;0,05;-0,07;-0,07
1,842285;0,05;-0,07;-0,08
1,843345;0,05;-0,07;-0,08
1,847269;0,05;-0,07;-0,08
1,848362;0,05;-0,07;-0,08
1,851648;0,04;-0,07;-0,08
1,854185;0,04;-0,06;-0,08
1,856363;0,04;-0,06;-0,08
1,857736;0,03;-0,05;-0,08
1,861371;0,02;-0,05;-0,08
1,864737;0,02;-0,04;-0,08
1,865574;0,02;-0,03;-0,08
1,867757;0,01;-0,02;-0,08
1,870231;0,01;-0,01;-0,08
1,872592;0,00;0,01;-0,08
1,874313;0,00;0,02;-0,08
1,877226;-0,00;0,03;-0,08
1,879683;-0,00;0,04;-0,08
1,884122;-0,00;0,05;-0,08
1,885029;-0,00;0,06;-0,08
1,887641;0,00;0,06;-0,08
1,899790;0,00;0,07;-0,08
1,900522;0,00;0,07;-0,08
1,900758;0,01;0,08;-0,08
1,900932;0,01;0,09;-0,09
1,901089;0,01;0,09;-0,09
1,901260;0,02;0,09;-0,09
1,902244;0,02;0,09;-0,09
1,904813;0,02;0,09;-0,09
1,906638;0,03;0,09;-0,09
1,909061;0,03;0,09;-0,09
1,911274;0,03;0,09;-0,10
1,914997;0,04;0,09;-0,10
1,916201;0,04;0,09;-0,10
1,918352;0,04;0,09;-0,11
1,921677;0,04;0,09;-0,11
1,923683;0,05;0,09;-0,11
1,925267;0,05;0,08;-0,12
1,928508;0,05;0,08;-0,12
1,930266;0,05;0,07;-0,12
1,932312;0,05;0,07;-0,12
1,935173;0,05;0,06;-0,12
1,938684;0,06;0,06;-0,12
1,939605;0,06;0,05;-0,12
1,941726;0,05;0,05;-0,12
1,943556;0,06;0,05;-0,12
1,946850;0,06;0,04;-0,12
1,949321;0,06;0,04;-0,12
1,951610;0,05;0,04;-0,11
1,953862;0,05;0,03;-0,11
1,956646;0,05;0,03;-0,11
1,958533;0,05;0,03;-0,10
1,959883;0,05;0,03;-0,10
1,964474;0,05;0,03;-0,09
1,965432;0,04;0,03;-0,09
1,967699;0,04;0,03;-0,08
1,970183;0,04;0,03;-0,08
1,973067;0,04;0,03;-0,07
1,974466;0,04;0,03;-0,07
1,977654;0,04;0,03;-0,06
1,984835;0,03;0,03;-0,05
1,985880;0,03;0,03;-0,05
1,986356;0,03;0,02;-0,04
1,986905;0,02;0,02;-0,04
2,000638;0,02;0,03;-0,03
2,001462;0,01;0,03;-0,03
2,001699;0,01;0,03;-0,03
2,001862;0,00;0,03;-0,02
2,001990;0,00;0,03;-0,02
2,002111;0,00;0,03;-0,02
2,002362;-0,00;0,03;-0,01
2,004444;-0,00;0,04;-0,01
2,006951;-0,00;0,04;-0,01
2,008733;-0,00;0,04;-0,01
2,013986;-0,00;0,04;-0,01
2,014784;-0,00;0,04;-0,01
2,016989;-0,00;0,04;-0,01
2,019196;-0,00;0,03;-0,01
2,023026;-0,00;0,03;-0,01
2,023839;0,00;0,02;-0,01
2,026180;-0,00;0,02;-0,01
2,029030;0,00;0,01;-0,01
2,031227;0,01;0,01;-0,01
2,032592;0,01;-0,00;-0,01
2,035838;0,01;-0,01;-0,01
2,038010;0,02;-0,02;-0,00
2,039573;0,02;-0,03;-0,00
2,041903;0,03;-0,04;0,00
2,044154;0,03;-0,05;0,00
2,046842;0,04;-0,05;0,01
2,048798;0,04;-0,06;0,01
2,051154;0,05;-0,07;0,01
2,054982;0,05;-0,07;0,02
2,055787;0,05;-0,07;0,02
2,058613;0,05;-0,08;0,03
2,060429;0,06;-0,08;0,03
2,063026;0,06;-0,07;0,04
2,064373;0,05;-0,07;0,04
2,067874;0,05;-0,07;0,05
2,071621;0,05;-0,06;0,05
2,072168;0,05;-0,05;0,05
2,078074;0,05;-0,04;0,05
2,084328;0,05;-0,03;0,05
2,084702;0,05;-0,02;0,05
2,084920;0,05;-0,02;0,05
2,085124;0,05;-0,01;0,05
2,092271;0,05;-0,00;0,05
2,092820;0,05;0,01;0,05
2,093014;0,05;0,01;0,04
2,093177;0,05;0,01;0,04
2,095757;0,05;0,02;0,04
2,097801;0,05;0,02;0,04
2,100268;0,05;0,03;0,04
2,103032;0,05;0,03;0,04
2,105313;0,06;0,03;0,04
2,107698;0,06;0,03;0,04
2,109496;0,06;0,03;0,04
2,112492;0,06;0,02;0,03
2,114678;0,06;0,02;0,03
2,117153;0,06;0,02;0,03
2,118926;0,06;0,01;0,04
2,121165;0,06;0,01;0,04
2,122617;0,06;0,01;0,04
2,125857;0,06;0,01;0,04
2,129024;0,05;0,00;0,04
2,130736;0,06;-0,00;0,05
2,133285;0,05;-0,00;0,05
2,135964;0,05;-0,01;0,05
2,138043;0,05;-0,01;0,05
2,139877;0,05;-0,01;0,06
2,142051;0,04;-0,02;0,06
2,145141;0,04;-0,02;0,06
2,147556;0,04;-0,02;0,06
2,149564;0,04;-0,03;0,06
2,151754;0,04;-0,04;0,06
2,154138;0,03;-0,05;0,06
2,156554;0,03;-0,05;0,06
2,158782;0,03;-0,06;0,06
2,161242;0,03;-0,06;0,06
2,163541;0,02;-0,07;0,06
2,164510;0,02;-0,07;0,06
2,169001;0,01;-0,07;0,06
2,171988;0,01;-0,06;0,05
2,172835;0,00;-0,06;0,05
2,174373;-0,00;-0,05;0,05
2,177461;-0,01;-0,04;0,04
2,182928;-0,01;-0,03;0,03
2,183901;-0,02;-0,02;0,02
2,184214;-0,03;-0,01;0,01
2,197463;-0,03;0,00;0,01
2,198234;-0,03;0,01;-0,00
2,198539;-0,04;0,02;-0,01
2,198774;-0,04;0,03;-0,02
2,198991;-0,05;0,03;-0,03
2,199205;-0,05;0,04;-0,03
2,200286;-0,05;0,05;-0,04
2,203977;-0,06;0,05;-0,05
2,204613;-0,07;0,06;-0,05
2,207437;-0,07;0,06;-0,06
2,210529;-0,08;0,06;-0,06
2,212483;-0,08;0,07;-0,07
2,214081;-0,08;0,07;-0,08
2,216231;-0,08;0,08;-0,09
2,220177;-0,08;0,08;-0,09
2,220723;-0,08;0,08;-0,10
2,224198;-0,08;0,08;-0,11
2,226330;-0,08;0,08;-0,11
2,229751;-0,08;0,08;-0,12
2,230566;-0,07;0,08;-0,13
2,232973;-0,07;0,08;-0,14
2,235733;-0,06;0,08;-0,14
2,238002;-0,05;0,07;-0,15
2,239762;-0,05;0,07;-0,16
2,242850;-0,05;0,06;-0,16
2,244969;-0,04;0,05;-0,17
2,247091;-0,04;0,04;-0,18
2,249800;-0,03;0,04;-0,18
2,251569;-0,03;0,03;-0,18
2,254111;-0,03;0,03;-0,18
2,256088;-0,02;0,02;-0,19
2,258935;-0,03;0,02;-0,19
2,261989;-0,02;0,01;-0,19
2,264622;-0,02;0,01;-0,19
2,265319;-0,03;0,01;-0,20
2,267911;-0,04;0,00;-0,20
2,270687;-0,04;0,00;-0,20
2,272442;-0,04;0,00;-0,20
2,275131;-0,04;-0,00;-0,20
2,278289;-0,04;-0,01;-0,20
2,283610;-0,04;-0,01;-0,20
2,284536;-0,04;-0,01;-0,20
2,284953;-0,05;0,00;-0,20
2,287853;-0,05;0,01;-0,20
2,300879;-0,06;0,02;-0,19
2,301519;-0,06;0,04;-0,19
2,301765;-0,07;0,05;-0,19
2,301982;-0,08;0,06;-0,19
2,302157;-0,08;0,08;-0,19
2,302318;-0,09;0,09;-0,19
2,302499;-0,09;0,10;-0,19
2,305419;-0,08;0,11;-0,19
2,307494;-0,09;0,11;-0,19
2,310446;-0,09;0,12;-0,19
2,312130;-0,09;0,13;-0,19
2,314021;-0,09;0,14;-0,18
2,316615;-0,09;0,14;-0,18
2,321016;-0,09;0,14;-0,18
2,321809;-0,09;0,14;-0,17
2,323975;-0,08;0,14;-0,17
2,326058;-0,08;0,14;-0,16
2,328905;-0,08;0,14;-0,16
2,330740;-0,07;0,13;-0,15
2,332958;-0,06;0,12;-0,15
2,335689;-0,06;0,12;-0,14
2,337933;-0,05;0,11;-0,13
2,340491;-0,04;0,10;-0,12
2,343505;-0,04;0,09;-0,12
2,345075;-0,03;0,09;-0,11
2,346995;-0,03;0,08;-0,09
2,349902;-0,02;0,08;-0,09
2,352690;-0,02;0,08;-0,07
2,355116;-0,02;0,07;-0,06
2,356140;-0,02;0,08;-0,05
2,358667;-0,02;0,08;-0,04
2,362295;-0,02;0,08;-0,02
2,363432;-0,02;0,09;-0,01
2,364911;-0,02;0,09;0,00
2,368810;-0,02;0,10;0,01
2,371171;-0,01;0,10;0,03
2,372538;-0,02;0,11;0,04
2,374709;-0,02;0,12;0,05
2,377936;-0,02;0,14;0,06
2,383904;-0,02;0,15;0,07
2,384780;-0,02;0,16;0,08
2,385443;-0,03;0,18;0,09
2,400751;-0,04;0,20;0,10
2,401337;-0,04;0,22;0,10
2,401559;-0,05;0,24;0,11
2,401730;-0,05;0,26;0,12
2,401879;-0,06;0,29;0,12
2,402012;-0,06;0,31;0,12
2,402137;-0,07;0,34;0,12
2,402636;-0,07;0,36;0,12
2,404611;-0,07;0,39;0,11
2,407629;-0,07;0,41;0,10
2,410579;-0,07;0,42;0,09
2,412867;-0,07;0,44;0,08
2,414699;-0,07;0,45;0,07
2,417102;-0,07;0,46;0,06
2,420770;-0,07;0,47;0,05
2,421468;-0,06;0,48;0,04
2,424604;-0,06;0,49;0,03
2,426021;-0,06;0,50;0,01
2,428834;-0,05;0,51;-0,00
2,431109;-0,05;0,52;-0,01
2,433641;-0,05;0,53;-0,02
2,438115;-0,05;0,54;-0,04
2,438998;-0,05;0,55;-0,05
2,440211;-0,05;0,55;-0,06
2,442226;-0,05;0,55;-0,07
2,445710;-0,05;0,56;-0,08
2,447634;-0,05;0,55;-0,09
2,449817;-0,05;0,55;-0,10
2,452562;-0,05;0,54;-0,11
2,454593;-0,05;0,54;-0,11
2,456299;-0,05;0,53;-0,12
2,458714;-0,05;0,52;-0,12
2,461740;-0,06;0,51;-0,12
2,463162;-0,06;0,50;-0,12
2,466938;-0,06;0,48;-0,12
2,468925;-0,06;0,47;-0,12
2,471098;-0,07;0,46;-0,12
2,472752;-0,07;0,45;-0,12
2,475824;-0,08;0,44;-0,12
2,481253;-0,07;0,42;-0,11
2,481993;-0,07;0,41;-0,11
2,482299;-0,07;0,40;-0,10
2,484860;-0,07;0,39;-0,10
2,497846;-0,07;0,38;-0,09
2,498625;-0,06;0,36;-0,08
2,498872;-0,06;0,35;-0,07
2,499066;-0,06;0,34;-0,06
2,499234;-0,06;0,32;-0,06
2,499435;-0,05;0,31;-0,05
2,501781;-0,05;0,29;-0,04
2,503166;-0,05;0,27;-0,02
2,504721;-0,04;0,25;-0,01
2,508379;-0,04;0,23;0,00
2,511771;-0,04;0,21;0,01
2,512377;-0,04;0,19;0,03
2,515155;-0,04;0,17;0,04
2,516949;-0,04;0,15;0,05
2,519576;-0,04;0,13;0,07
2,522188;-0,04;0,12;0,08
2,524059;-0,04;0,10;0,10
2,526554;-0,04;0,09;0,11
2,528893;-0,04;0,07;0,12
2,531900;-0,05;0,06;0,13
2,532859;-0,05;0,05;0,14
2,536186;-0,05;0,03;0,15
2,537913;-0,05;0,02;0,16
2,541419;-0,05;0,01;0,16
2,542929;-0,05;-0,01;0,17
2,545844;-0,05;-0,02;0,18
2,547493;-0,06;-0,03;0,18
2,550809;-0,06;-0,05;0,18
2,553358;-0,06;-0,06;0,19
2,554209;-0,05;-0,07;0,19
2,557041;-0,05;-0,08;0,19
2,559164;-0,05;-0,09;0,19
2,561608;-0,05;-0,10;0,18
2,563766;-0,05;-0,11;0,18
2,565487;-0,05;-0,11;0,18
2,569262;-0,05;-0,12;0,18
2,574622;-0,05;-0,12;0,17
2,575596;-0,04;-0,13;0,17
2,575890;-0,03;-0,13;0,17
2,588610;-0,04;-0,13;0,16
2,589218;-0,03;-0,13;0,16
2,589403;-0,04;-0,13;0,15
2,589564;-0,03;-0,14;0,14
2,589706;-0,02;-0,14;0,14
2,589840;-0,02;-0,14;0,13
2,591240;-0,02;-0,14;0,12
2,594244;-0,01;-0,14;0,11
2,596435;-0,01;-0,14;0,10
2,598299;-0,00;-0,14;0,09
2,600549;-0,00;-0,14;0,08
2,603350;-0,00;-0,14;0,07
2,605425;0,00;-0,14;0,06
2,608223;0,00;-0,14;0,06
2,610913;0,00;-0,14;0,05
2,612658;-0,00;-0,14;0,05
2,614613;-0,00;-0,14;0,04
2,618377;-0,00;-0,13;0,04
2,620995;-0,01;-0,13;0,04
2,621773;-0,01;-0,12;0,03
2,624238;-0,01;-0,11;0,03
2,627824;-0,01;-0,11;0,03
2,628506;-0,02;-0,10;0,02
2,631015;-0,02;-0,10;0,02
2,633244;-0,02;-0,09;0,01
2,636088;-0,02;-0,09;0,01
2,638793;-0,02;-0,09;0,00
2,641035;-0,02;-0,09;-0,00
2,643225;-0,02;-0,10;-0,01
2,645007;-0,01;-0,10;-0,01
2,647543;-0,01;-0,11;-0,02
2,650900;-0,01;-0,11;-0,02
2,653219;-0,00;-0,12;-0,03
2,654948;0,00;-0,13;-0,04
2,656699;0,01;-0,14;-0,04
2,659924;0,01;-0,15;-0,05
2,661718;0,02;-0,16;-0,06
2,664528;0,03;-0,18;-0,07
2,666119;0,04;-0,19;-0,07
2,669553;0,04;-0,20;-0,08
2,670683;0,04;-0,21;-0,09
2,673253;0,05;-0,22;-0,10
2,675916;0,05;-0,23;-0,10
2,680566;0,05;-0,24;-0,11
2,681367;0,05;-0,25;-0,11
2,682359;0,05;-0,25;-0,11
2,697538;0,05;-0,26;-0,12
2,698344;0,04;-0,26;-0,12
2,698606;0,04;-0,26;-0,12
2,698800;0,04;-0,26;-0,12
2,698956;0,03;-0,26;-0,11
2,699116;0,03;-0,26;-0,11
2,699281;0,02;-0,26;-0,11
2,701254;0,02;-0,25;-0,10
2,703257;0,01;-0,25;-0,10
2,705378;0,01;-0,25;-0,10
2,709527;0,01;-0,24;-0,10
2,709961;0,00;-0,24;-0,10
2,712488;0,00;-0,23;-0,10
2,714439;-0,00;-0,23;-0,09
2,718490;-0,00;-0,23;-0,09
2,720453;-0,00;-0,22;-0,09
2,721906;-0,01;-0,22;-0,09
2,725609;-0,01;-0,21;-0,09
2,727952;-0,01;-0,21;-0,09
2,729029;-0,01;-0,20;-0,09
2,731706;-0,01;-0,20;-0,10
2,734331;-0,01;-0,20;-0,10
2,736478;-0,01;-0,19;-0,10
2,738895;-0,01;-0,19;-0,10
2,740509;-0,01;-0,18;-0,10
2,742871;-0,01;-0,18;-0,09
2,745302;-0,01;-0,18;-0,09
2,748658;-0,01;-0,18;-0,09
2,749634;-0,00;-0,17;-0,08
2,752698;-0,00;-0,17;-0,08
2,754181;-0,00;-0,16;-0,07
2,757941;-0,01;-0,16;-0,07
2,760693;-0,00;-0,15;-0,07
2,761862;-0,00;-0,14;-0,07
2,763903;-0,00;-0,13;-0,07
2,766825;0,00;-0,12;-0,06
2,769219;-0,00;-0,11;-0,06
2,770753;0,00;-0,10;-0,06
2,773239;0,00;-0,09;-0,06
2,777238;0,01;-0,08;-0,05
2,778019;0,01;-0,07;-0,05
2,780272;0,00;-0,06;-0,05
2,783177;-0,00;-0,04;-0,04
2,788426;-0,01;-0,03;-0,04
2,789275;-0,01;-0,02;-0,03
2,789583;-0,01;-0,01;-0,03
2,792078;-0,01;0,00;-0,02
2,801550;-0,01;0,01;-0,02
2,802164;-0,01;0,02;-0,01
2,802390;-0,01;0,03;-0,01
2,802569;-0,01;0,03;0,00
2,803218;-0,01;0,04;0,01
2,805125;-0,01;0,04;0,01
2,808340;-0,01;0,04;0,02
2,810589;-0,00;0,04;0,02
2,813181;-0,00;0,04;0,03
2,815124;-0,00;0,03;0,03
2,818212;0,00;0,03;0,03
2,820497;0,01;0,03;0,04
2,822100;0,01;0,03;0,04
2,824670;0,01;0,03;0,05
2,827148;0,01;0,03;0,05
2,829109;0,01;0,03;0,06
2,831583;0,02;0,03;0,06
2,834389;0,02;0,03;0,06
2,836540;0,02;0,03;0,07
2,838473;0,02;0,04;0,07
2,840935;0,02;0,05;0,07
2,844153;0,03;0,05;0,07
2,845094;0,03;0,06;0,08
2,848089;0,03;0,07;0,08
2,849229;0,02;0,08;0,08
2,852584;0,02;0,09;0,08
2,855564;0,02;0,10;0,08
2,858058;0,02;0,11;0,07
2,860918;0,02;0,12;0,07
2,861730;0,02;0,13;0,07
2,864049;0,02;0,14;0,06
2,866453;0,02;0,15;0,06
2,869252;0,01;0,16;0,06
2,871549;0,01;0,17;0,05
2,873609;0,01;0,18;0,05
2,877380;0,01;0,19;0,04
2,878167;0,02;0,19;0,04
2,880070;0,01;0,20;0,03
2,882957;0,01;0,20;0,03
2,887655;0,01;0,20;0,02
2,888446;0,01;0,20;0,01
2,889759;0,02;0,19;0,01
2,905207;0,02;0,19;0,00
2,905948;0,02;0,19;-0,01
2,906173;0,02;0,18;-0,01
2,906349;0,02;0,17;-0,02
2,906517;0,03;0,16;-0,02
2,906697;0,03;0,14;-0,03
2,906880;0,03;0,13;-0,03
2,908772;0,03;0,12;-0,03
2,910229;0,03;0,11;-0,04
2,914070;0,03;0,09;-0,04
2,915573;0,03;0,08;-0,04
2,918471;0,03;0,07;-0,04
2,920096;0,03;0,05;-0,04
2,922217;0,02;0,05;-0,04
2,926120;0,02;0,03;-0,04
2,928880;0,02;0,03;-0,03
2,929561;0,02;0,02;-0,03
2,932367;0,02;0,01;-0,03
2,934692;0,01;0,01;-0,02
2,936656;0,01;0,01;-0,02
2,938946;0,00;0,00;-0,01
2,941789;-0,00;-0,01;-0,01
2,944078;0,00;-0,01;-0,01
2,945225;-0,00;-0,02;-0,00
2,949559;-0,01;-0,02;0,00
2,951940;-0,01;-0,03;0,01
2,952869;-0,01;-0,03;0,01
2,954419;-0,01;-0,03;0,02
2,958809;-0,01;-0,04;0,02
2,959569;-0,02;-0,04;0,03
2,962219;-0,02;-0,04;0,03
2,964694;-0,03;-0,04;0,04
2,968227;-0,03;-0,03;0,04
2,969050;-0,04;-0,03;0,04
2,971598;-0,04;-0,02;0,04
2,974309;-0,04;-0,02;0,04
2,976222;-0,05;-0,01;0,04
2,978270;-0,05;-0,00;0,04
2,981305;-0,05;0,01;0,04
2,984120;-0,06;0,01;0,04
2,989869;-0,06;0,03;0,04
2,990674;-0,06;0,03;0,04
2,991022;-0,06;0,04;0,04
3,002651;-0,06;0,05;0,04
3,003445;-0,06;0,06;0,03
3,003907;-0,06;0,06;0,02
3,004139;-0,05;0,07;0,02
3,004324;-0,05;0,08;0,01
3,004506;-0,04;0,08;-0,00
3,005881;-0,04;0,09;-0,01
3,009272;-0,03;0,10;-0,02
3,010703;-0,02;0,10;-0,03
3,013957;-0,02;0,11;-0,04
3,016378;-0,02;0,11;-0,05
3,017837;-0,01;0,11;-0,06
3,020549;-0,01;0,12;-0,07
3,022449;-0,00;0,12;-0,08
3,027591;-0,00;0,12;-0,09
3,028486;-0,01;0,12;-0,09
3,029393;-0,00;0,12;-0,10
3,032314;-0,01;0,12;-0,10
3,035165;-0,00;0,11;-0,11
3,037553;-0,00;0,11;-0,11
3,038707;-0,01;0,11;-0,12
3,041999;-0,01;0,10;-0,12
3,044052;-0,01;0,10;-0,13
3,045371;-0,01;0,10;-0,13
3,049533;-0,01;0,09;-0,13
3,052372;-0,02;0,08;-0,14
3,053001;-0,02;0,08;-0,14
3,055785;-0,02;0,07;-0,14
3,058740;-0,02;0,07;-0,14
3,061667;-0,02;0,06;-0,14
3,062300;-0,02;0,05;-0,14
3,064479;-0,02;0,05;-0,15
3,069236;-0,03;0,04;-0,15
3,070341;-0,03;0,03;-0,15
3,071317;-0,03;0,02;-0,15
3,074585;-0,03;0,01;-0,15
3,076631;-0,02;0,01;-0,15
3,077751;-0,02;-0,00;-0,15
3,081421;-0,03;-0,01;-0,15
3,084175;-0,02;-0,02;-0,15
3,088733;-0,01;-0,02;-0,15
3,089308;-0,01;-0,03;-0,15
3,091682;-0,01;-0,04;-0,15
3,105850;-0,00;-0,04;-0,14
3,106564;0,00;-0,05;-0,14
3,106847;0,00;-0,06;-0,14
3,107059;0,01;-0,07;-0,14
3,107252;0,02;-0,07;-0,13
3,107569;0,02;-0,08;-0,13
3,107770;0,02;-0,08;-0,12
3,109743;0,03;-0,08;-0,12
3,111723;0,04;-0,08;-0,12
3,113778;0,04;-0,09;-0,11
3,116044;0,04;-0,09;-0,10
3,118015;0,04;-0,09;-0,10
3,120591;0,05;-0,09;-0,09
3,123033;0,05;-0,10;-0,08
3,125442;0,05;-0,10;-0,07
3,126980;0,05;-0,10;-0,06
3,130025;0,05;-0,10;-0,04
3,133596;0,05;-0,11;-0,04
3,136470;0,05;-0,11;-0,02
3,136998;0,05;-0,12;-0,02
3,139657;0,05;-0,12;-0,01
3,144049;0,05;-0,12;0,00
3,144742;0,05;-0,13;0,01
3,145763;0,05;-0,13;0,01
3,149725;0,05;-0,13;0,02
3,150521;0,04;-0,14;0,03
3,153403;0,04;-0,14;0,03
3,154818;0,04;-0,14;0,04
3,158656;0,03;-0,15;0,04
3,161392;0,03;-0,15;0,05
3,162496;0,02;-0,15;0,05
3,165108;0,02;-0,15;0,05
3,169170;0,01;-0,15;0,05
3,169886;0,00;-0,15;0,06
3,172290;-0,00;-0,14;0,06
3,173228;-0,01;-0,14;0,06
3,176836;-0,01;-0,14;0,06
3,179151;-0,01;-0,14;0,06
3,180747;-0,02;-0,14;0,06
3,184052;-0,02;-0,14;0,06
3,189593;-0,02;-0,14;0,06
3,190248;-0,02;-0,15;0,06
3,190633;-0,02;-0,15;0,06
3,209268;-0,02;-0,16;0,06
3,209947;-0,02;-0,16;0,06
3,210200;-0,02;-0,16;0,07
3,210401;-0,02;-0,17;0,07
3,210586;-0,02;-0,17;0,07
3,210762;-0,02;-0,17;0,07
3,210948;-0,02;-0,17;0,07
3,211130;-0,02;-0,17;0,08
3,211335;-0,03;-0,17;0,08
3,213971;-0,03;-0,16;0,09
3,215924;-0,03;-0,15;0,09
3,217798;-0,04;-0,15;0,10
3,221189;-0,04;-0,13;0,11
3,222818;-0,05;-0,12;0,11
3,226507;-0,05;-0,11;0,12
3,227591;-0,06;-0,10;0,12
3,229430;-0,06;-0,09;0,13
3,233726;-0,07;-0,07;0,13
3,235805;-0,07;-0,06;0,13
3,236530;-0,07;-0,05;0,13
3,239507;-0,07;-0,04;0,13
3,243892;-0,07;-0,04;0,12
3,244634;-0,07;-0,03;0,12
3,245818;-0,07;-0,02;0,11
3,249881;-0,06;-0,01;0,11
3,250740;-0,06;-0,00;0,10
3,254281;-0,05;0,00;0,09
3,254993;-0,05;0,00;0,08
3,259002;-0,04;0,01;0,07
3,259961;-0,03;0,01;0,06
3,263499;-0,03;0,01;0,05
3,265420;-0,02;0,00;0,04
3,268064;-0,01;0,00;0,03
3,269189;-0,00;-0,01;0,02
3,273026;0,00;-0,01;0,01
3,275941;0,01;-0,02;0,01
3,276547;0,02;-0,03;-0,00
3,278401;0,03;-0,04;-0,01
3,281154;0,03;-0,05;-0,02
3,285754;0,03;-0,06;-0,02
3,286691;0,04;-0,07;-0,03
3,290643;0,04;-0,07;-0,03
3,291808;0,04;-0,08;-0,03
3,297404;0,04;-0,08;-0,03
3,297859;0,04;-0,09;-0,03
3,298054;0,04;-0,09;-0,03
3,300953;0,03;-0,09;-0,02
3,301579;0,03;-0,10;-0,02
3,304568;0,02;-0,10;-0,02
3,306171;0,02;-0,09;-0,01
3,309182;0,01;-0,09;-0,01
3,311026;0,01;-0,09;-0,00
3,314063;0,01;-0,08;-0,00
3,316860;0,00;-0,08;0,00
3,319038;-0,00;-0,08;0,01
3,320358;-0,01;-0,08;0,01
3,324229;-0,01;-0,07;0,01
3,327582;-0,01;-0,07;0,01
3,328415;-0,01;-0,08;0,01
3,330641;-0,01;-0,08;0,01
3,334478;-0,02;-0,08;0,01
3,335460;-0,01;-0,09;0,01
3,337556;-0,01;-0,10;0,01
3,339351;-0,01;-0,10;0,01
3,341880;-0,01;-0,11;0,01
3,343555;-0,01;-0,12;0,01
3,346787;-0,01;-0,13;0,00
3,349316;-0,01;-0,14;0,00
3,351845;-0,00;-0,14;0,00
3,353873;0,00;-0,15;-0,00
3,356607;0,00;-0,16;-0,01
3,359475;0,01;-0,16;-0,01
3,360300;0,01;-0,17;-0,01
3,363017;0,02;-0,17;-0,02
3,366193;0,02;-0,17;-0,02
3,366720;0,03;-0,18;-0,02
3,369544;0,03;-0,18;-0,03
3,373032;0,03;-0,18;-0,03
3,378330;0,03;-0,18;-0,03
3,379081;0,03;-0,18;-0,04
3,379570;0,03;-0,17;-0,04
3,391648;0,03;-0,17;-0,04
3,392317;0,03;-0,16;-0,05
3,392579;0,02;-0,14;-0,05
3,392792;0,02;-0,13;-0,05
3,392978;0,02;-0,11;-0,05
3,393177;0,01;-0,09;-0,05
3,395246;0,01;-0,07;-0,05
3,397932;0,01;-0,05;-0,05
3,399690;0,01;-0,02;-0,05
3,403150;0,01;-0,00;-0,05
3,405225;0,01;0,02;-0,06
3,408133;0,01;0,04;-0,06
3,409094;0,01;0,06;-0,06
3,411631;0,02;0,08;-0,06
3,415778;0,02;0,09;-0,06
3,416299;0,03;0,10;-0,06
3,418533;0,03;0,11;-0,06
3,420899;0,03;0,11;-0,06
3,423799;0,04;0,11;-0,06
3,426655;0,04;0,11;-0,06
3,428147;0,05;0,10;-0,06
3,430221;0,06;0,09;-0,06
3,434346;0,06;0,09;-0,06
3,435246;0,06;0,08;-0,06
3,437376;0,06;0,06;-0,06
3,439536;0,06;0,05;-0,06
3,441734;0,06;0,04;-0,05
3,444650;0,07;0,03;-0,05
3,446397;0,07;0,02;-0,05
3,449806;0,06;0,02;-0,05
3,451451;0,06;0,01;-0,05
3,453555;0,06;0,01;-0,04
3,455982;0,06;0,00;-0,04
3,458220;0,05;0,00;-0,04
3,460603;0,05;0,00;-0,04
3,463566;0,04;0,00;-0,04
3,467349;0,03;0,00;-0,03
3,468442;0,03;0,01;-0,03
3,469841;0,03;0,01;-0,03
3,473422;0,02;0,01;-0,02
3,476432;0,02;0,02;-0,02
3,477283;0,01;0,02;-0,02
3,479709;0,01;0,02;-0,01
3,481959;0,01;0,02;-0,01
3,487122;0,01;0,02;-0,01
3,487942;0,00;0,02;-0,01
3,491716;0,00;0,02;-0,01
3,492155;0,01;0,01;-0,01
3,504001;0,01;0,00;-0,01
